angleX,angleY,angleZ,Time,Label
5.070923,-5.693405,6.2680206,22:44:42,2nd Prostration
5.209778,-6.4499817,5.2672424,22:44:42,2nd Prostration
5.4922943,-6.8282623,4.831497,22:44:43,2nd Prostration
5.0900726,-7.005432,4.3143463,22:44:43,2nd Prostration
5.142746,-6.890518,4.730942,22:44:43,2nd Prostration
5.2002106,-6.7372894,4.855438,22:44:43,2nd Prostration
5.1283875,-6.430832,5.2672424,22:44:44,2nd Prostration
5.104431,-6.4020996,5.3630066,22:44:44,2nd Prostration
5.1140137,-5.233719,6.5601196,22:44:44,2nd Prostration
5.7604523,-3.8115692,8.111557,22:44:44,2nd Prostration
-1.8626862,-7.7380676,1.6136932,22:44:45,2nd Prostration
4.673477,-6.6032104,3.1890717,22:44:45,2nd Prostration
0.31604004,-8.652649,2.834732,22:44:45,2nd Prostration
1.3934326,-8.9830475,4.165909,22:44:46,Long Standing
2.9304962,-2.7772675,3.2465363,22:44:46,Long Standing
4.232956,-2.2026672,0.1197052,22:44:47,Long Standing
8.020569,-2.7724915,-1.4460907,22:44:47,Long Standing
9.155426,-1.9776154,-2.561798,22:44:47,Long Standing
9.236832,-3.0454254,-2.3128052,22:44:48,Long Standing
9.878479,-3.1890717,-2.2936401,22:44:48,Long Standing
8.954315,-2.9879608,-2.4085693,22:44:48,Long Standing
8.820236,-3.3566742,-2.2409668,22:44:48,Long Standing
9.174576,-3.2752686,-2.087738,22:44:49,Long Standing
8.906433,-2.94487,-2.7102356,22:44:49,Long Standing
8.863342,-3.078949,-2.7293854,22:44:49,Long Standing
8.173798,-3.447647,-3.289627,22:44:49,Long Standing
8.2599945,-3.3854065,-3.7445374,22:44:50,Long Standing
8.418015,-3.308792,-3.5721436,22:44:50,Long Standing
8.566452,-3.4620209,-3.4811707,22:44:50,Long Standing
8.403656,-3.3901825,-3.2034454,22:44:50,Long Standing
8.724472,-3.1076813,-3.3662415,22:44:51,Long Standing
8.69574,-3.241745,-3.2992096,22:44:51,Long Standing
8.647858,-3.1986542,-3.308792,22:44:51,Long Standing
8.67659,-3.193863,-3.3566742,22:44:51,Long Standing
8.8489685,-3.10289,-3.313568,22:44:52,Long Standing
8.614334,-3.126831,-3.3423004,22:44:52,Long Standing
8.628708,-3.265686,-3.289627,22:44:52,Long Standing
8.638275,-3.3566742,-3.2465363,22:44:52,Long Standing
8.585602,-3.1986542,-3.265686,22:44:53,Long Standing
8.700531,-3.1363983,-3.2513275,22:44:53,Long Standing
8.911224,-3.2130127,-3.1842957,22:44:53,Long Standing
8.580826,-3.083725,-3.1986542,22:44:53,Long Standing
8.623917,-3.0645752,-3.2513275,22:44:54,Long Standing
8.681381,-3.2321777,-3.1124573,22:44:54,Long Standing
8.959106,-3.1890717,-3.10289,22:44:54,Long Standing
7.206543,-3.7253723,-0.27293396,22:44:54,Long Standing
0.31604004,-7.570465,0.82839966,22:44:55,Bowing
0.01914978,-9.380478,-1.6136932,22:44:55,Bowing
-1.656784,-8.944733,-2.7533264,22:44:56,Bowing
-3.5769348,-8.441956,-4.18985,22:44:56,Bowing
-2.2601318,-9.385269,-3.3423004,22:44:56,Bowing
-2.3750458,-8.681381,-3.69664,22:44:56,Bowing
-2.331955,-9.806656,-2.9017792,22:44:57,Bowing
-3.4332886,-8.350983,-3.4045563,22:44:57,Bowing
-2.8443146,-9.595963,-3.0885162,22:44:57,Bowing
0.8044586,-9.514557,-0.43095398,22:44:58,Short Standing
1.6041107,-8.336609,-0.2346344,22:44:58,Short Standing
0.1197052,-9.888046,1.4460907,22:44:59,Short Standing
1.019928,-9.76355,0.6320648,22:44:59,Short Standing
0.881073,-9.801865,1.201889,22:44:59,Short Standing
0.6799469,-9.241623,1.9584503,22:44:59,Short Standing
1.3982086,-6.30632,0.3256073,22:45:00,Short Standing
-0.10055542,-6.1770477,-0.33518982,22:45:00,Short Standing
-0.10055542,-6.1770477,-0.33518982,22:45:00,Short Standing
6.282379,-3.2752686,7.675812,22:45:01,1st Prostration
1.9153595,-8.389282,5.1523285,22:45:01,1st Prostration
0.1771698,-9.083603,2.9831696,22:45:01,1st Prostration
4.3622284,-7.2879486,5.0134583,22:45:01,1st Prostration
5.9472046,-4.558563,6.22493,22:45:02,1st Prostration
6.521805,-4.620804,6.0429688,22:45:02,1st Prostration
5.659897,-5.1331635,5.8131256,22:45:02,1st Prostration
6.7803802,-5.0134583,5.688629,22:45:02,1st Prostration
6.7803802,-5.0134583,5.688629,22:45:03,1st Prostration
6.435608,-4.481949,5.932831,22:45:03,1st Prostration
6.454773,-4.3191376,5.7700195,22:45:03,1st Prostration
6.3973083,-3.1699219,6.7229156,22:45:03,1st Prostration
5.8849487,-2.8395233,7.6518707,22:45:04,Short Sitting
3.8450928,-8.662216,9.658203,22:45:04,Short Sitting
-0.9816284,-5.142746,3.6535492,22:45:04,Short Sitting
1.8291626,-4.845871,8.044525,22:45:05,Short Sitting
-0.9816284,-6.0381775,7.6949615,22:45:05,Short Sitting
3.9983215,-5.3773804,6.5122223,22:45:05,Short Sitting
1.9680328,-5.774811,7.0389557,22:45:05,Short Sitting
0.55545044,-5.205002,5.0900726,22:45:06,2nd Prostration
2.0302887,-8.16423,4.4292755,22:45:06,2nd Prostration
3.9360657,-6.1100006,6.751648,22:45:06,2nd Prostration
5.3151245,-5.980713,5.841858,22:45:06,2nd Prostration
5.1331635,-6.3302765,5.2720337,22:45:07,2nd Prostration
