angleX,angleY,angleZ,Time,Label
5.41568,-5.707779,5.822693,22:53:55,2nd Prostration
5.4108887,-5.707779,5.817917,22:53:55,2nd Prostration
5.391739,-5.7029877,5.8083344,22:53:56,2nd Prostration
5.4492035,-5.693405,5.8083344,22:53:56,2nd Prostration
5.4492035,-5.683838,5.8083344,22:53:56,2nd Prostration
5.444412,-5.683838,5.798752,22:53:56,2nd Prostration
5.434845,-5.693405,5.7891846,22:53:57,2nd Prostration
5.434845,-5.659897,5.8131256,22:53:57,2nd Prostration
5.4683533,-5.39653,5.9184723,22:53:57,2nd Prostration
4.989517,-5.233719,6.5648956,22:53:57,2nd Prostration
4.893753,-5.865799,6.095642,22:53:58,2nd Prostration
4.3191376,-8.772354,5.0900726,22:53:58,2nd Prostration
1.5706024,-8.12114,4.007889,22:53:58,2nd Prostration
3.4715881,-6.933609,4.146759,22:53:58,2nd Prostration
4.0892944,-6.81868,6.3829346,22:53:59,Long Standing
5.5832825,-5.6742554,5.300766,22:53:59,Long Standing
6.143524,-3.2130127,5.88974,22:53:59,Long Standing
3.7876282,-5.3869476,4.735733,22:53:59,Long Standing
8.192963,-9.112335,4.1276093,22:54:00,Long Standing
4.7261505,-5.324707,2.8155823,22:54:00,Long Standing
5.420471,-2.9831696,2.9640198,22:54:00,Long Standing
7.6901703,-4.529831,0.18675232,22:54:00,Long Standing
9.131485,-2.489975,-0.01914978,22:54:01,Long Standing
9.040512,-2.724594,0.2346344,22:54:01,Long Standing
9.002197,-2.8778381,-1.177948,22:54:01,Long Standing
9.050079,-2.561798,-0.44532776,22:54:02,Long Standing
9.370911,-2.3367462,-0.014358521,22:54:02,Long Standing
9.318237,-2.3367462,-0.18196106,22:54:02,Long Standing
9.768341,-2.2266083,-0.06225586,22:54:02,Long Standing
8.925583,-3.078949,-0.64164734,22:54:03,Long Standing
8.887283,-3.485962,-0.588974,22:54:03,Long Standing
9.03093,-3.3375244,-0.5171509,22:54:03,Long Standing
9.23204,-4.1611176,-1.2114716,22:54:04,Long Standing
8.935165,-4.232956,-1.1444244,22:54:04,Long Standing
8.949524,-4.2233734,-1.0726013,22:54:04,Long Standing
8.868118,-4.1563416,-0.91937256,22:54:04,Long Standing
8.959106,-4.084503,-0.93852234,22:54:05,Long Standing
8.772354,-4.1180267,-0.93852234,22:54:05,Long Standing
8.777145,-4.1994324,-0.93852234,22:54:05,Long Standing
8.939957,-4.1611176,-1.0630188,22:54:06,Long Standing
8.844177,-4.1371765,-1.1300659,22:54:06,Long Standing
8.911224,-3.9600067,-0.71347046,22:54:06,Long Standing
8.825027,-3.9312744,-0.91937256,22:54:06,Long Standing
8.973465,-3.878601,-0.881073,22:54:07,Long Standing
8.963898,-3.9121246,-0.9337311,22:54:07,Long Standing
8.987839,-3.916916,-0.82839966,22:54:07,Long Standing
9.026138,-3.902542,-0.89064026,22:54:07,Long Standing
8.877701,-3.964798,-0.91937256,22:54:08,Long Standing
8.825027,-4.0222626,-1.1061249,22:54:08,Long Standing
8.87291,-4.098877,-1.1252747,22:54:08,Long Standing
8.83461,-4.079727,-1.0773926,22:54:08,Long Standing
8.786728,-4.050995,-1.0103607,22:54:09,Long Standing
8.949524,-4.03183,-0.9720459,22:54:09,Long Standing
8.83461,-4.007889,-1.0151367,22:54:09,Long Standing
8.882492,-4.074936,-0.97683716,22:54:09,Long Standing
8.930374,-4.050995,-0.9911957,22:54:10,Long Standing
8.992615,-3.9935303,-1.0295105,22:54:10,Long Standing
8.858551,-4.007889,-1.043869,22:54:10,Long Standing
8.887283,-4.1802826,-1.0965424,22:54:10,Long Standing
8.839386,-4.2089996,-1.043869,22:54:11,Long Standing
8.925583,-4.1754913,-0.9864044,22:54:11,Long Standing
8.777145,-4.1371765,-0.96725464,22:54:11,Long Standing
8.935165,-4.165909,-0.94810486,22:54:11,Long Standing
8.729263,-4.1563416,-0.9241638,22:54:12,Long Standing
8.748413,-4.256897,-0.9289551,22:54:12,Long Standing
8.911224,-4.141968,-0.99598694,22:54:12,Long Standing
8.801086,-4.1515503,-0.8523407,22:54:12,Long Standing
8.877701,-4.1371765,-0.9816284,22:54:13,Long Standing
8.815445,-4.1850586,-0.91937256,22:54:13,Long Standing
8.805878,-4.2521057,-0.86190796,22:54:13,Long Standing
8.825027,-4.1707,-0.87628174,22:54:13,Long Standing
8.87291,-4.1802826,-0.7517853,22:54:14,Long Standing
8.820236,-4.1850586,-0.7805023,22:54:14,Long Standing
8.920792,-4.0940857,-0.76135254,22:54:14,Long Standing
8.858551,-4.1323853,-0.7852936,22:54:14,Long Standing
8.8489685,-4.1180267,-0.84754944,22:54:15,Long Standing
8.743622,-4.1323853,-0.84754944,22:54:15,Long Standing
5.913681,-4.754883,-1.1204834,22:54:15,Long Standing
7.6901703,-8.53772,-1.2832947,22:54:15,Long Standing
1.9105682,-9.294296,-1.4077911,22:54:16,Bowing
-1.4317322,-8.839386,-3.5529938,22:54:16,Bowing
-1.4125824,-9.112335,-6.06691,22:54:16,Bowing
-1.4269409,-8.20253,-3.5529938,22:54:17,Bowing
-1.359909,-8.169022,-5.3055573,22:54:17,Bowing
-0.45968628,-8.336609,-5.5162354,22:54:17,Bowing
-0.7805023,-8.135498,-5.55455,22:54:17,Bowing
-1.4413147,-7.9631195,-5.635956,22:54:18,Bowing
-1.2689209,-7.9870605,-5.7508698,22:54:18,Bowing
-1.312027,-7.886505,-5.774811,22:54:18,Bowing
-1.3263855,-7.881714,-5.851425,22:54:18,Bowing
-1.4460907,-7.7572174,-5.7843933,22:54:19,Bowing
-1.3790588,-7.699753,-5.937622,22:54:19,Bowing
-1.4460907,-7.6853943,-6.0190277,22:54:19,Bowing
-1.5466614,-7.5991974,-6.162674,22:54:19,Bowing
-1.3503265,-9.064453,-3.0980988,22:54:20,Short Standing
0.52194214,-8.877701,-1.06781,22:54:20,Short Standing
2.2601318,-8.906433,0.27772522,22:54:20,Short Standing
2.5474243,-9.54808,0.20111084,22:54:21,Short Standing
2.489975,-9.619904,0.3543396,22:54:21,Short Standing
2.3894196,-9.485825,0.25378418,22:54:21,Short Standing
2.3175812,-9.504974,0.18196106,22:54:21,Short Standing
2.5043335,-9.648636,0.46447754,22:54:22,Short Standing
2.0302887,-9.849747,-0.08140564,22:54:22,Short Standing
0.9816284,-9.672577,0.34954834,22:54:22,Short Standing
2.5043335,-6.6989746,-0.87628174,22:54:22,Short Standing
6.033386,-9.361328,-0.48841858,22:54:23,1st Prostration
7.378937,-8.5520935,1.5131378,22:54:23,1st Prostration
5.439621,-6.1770477,4.620804,22:54:23,1st Prostration
1.4221497,-7.814682,4.400543,22:54:24,1st Prostration
1.7765045,-9.193741,1.7525482,22:54:24,1st Prostration
5.1954193,-4.4053345,7.3070984,22:54:24,1st Prostration
5.2433014,-3.715805,7.2352753,22:54:24,1st Prostration
5.5641174,-4.036621,6.9479675,22:54:25,1st Prostration
5.4970856,-4.1754913,6.95755,22:54:25,1st Prostration
5.71257,-4.003113,6.890518,22:54:25,1st Prostration
5.736511,-4.055771,6.7468567,22:54:25,1st Prostration
5.932831,-3.9504395,6.6750336,22:54:26,1st Prostration
5.9711456,-3.902542,6.684616,22:54:26,1st Prostration
5.9280396,-3.9983215,6.62236,22:54:26,1st Prostration
5.9759216,-3.9264984,6.6463013,22:54:26,1st Prostration
5.9998627,-3.9264984,6.6271515,22:54:27,1st Prostration
5.985504,-3.9073334,6.636734,22:54:27,1st Prostration
5.9950867,-3.7588959,6.679825,22:54:27,1st Prostration
5.5737,-3.9695892,6.9479675,22:54:27,1st Prostration
5.2959747,-3.9839478,7.2017517,22:54:28,Short Sitting
5.669464,-4.4723663,6.392517,22:54:28,Short Sitting
6.3111115,-8.920792,6.0621185,22:54:28,Short Sitting
5.228943,-1.9440918,6.3542175,22:54:28,Short Sitting
5.5880737,-1.0151367,8.063675,22:54:29,Short Sitting
5.913681,-3.643982,6.5122223,22:54:29,Short Sitting
5.9184723,-3.739746,6.8522034,22:54:29,Short Sitting
6.04776,-3.8115692,6.64151,22:54:29,Short Sitting
6.06691,-3.6822815,6.679825,22:54:30,2nd Prostration
5.851425,-3.5290527,6.866577,22:54:30,2nd Prostration
5.683838,-3.2465363,7.000641,22:54:30,2nd Prostration
4.323929,-3.1603394,6.205765,22:54:30,2nd Prostration
6.4451904,-6.392517,6.7803802,22:54:31,2nd Prostration
6.320694,-5.367798,6.1818237,22:54:31,2nd Prostration
5.774811,-3.6535492,6.909668,22:54:31,2nd Prostration
6.076477,-3.327942,7.0964203,22:54:31,2nd Prostration
6.028595,-3.0645752,7.182602,22:54:32,2nd Prostration
5.803543,-2.920929,7.2017517,22:54:32,2nd Prostration
6.1339417,-2.652771,7.110779,22:54:32,2nd Prostration
6.282379,-2.762909,6.9671326,22:54:32,2nd Prostration
6.2201385,-2.7102356,6.981491,22:54:33,2nd Prostration
6.282379,-2.494751,7.0389557,22:54:33,2nd Prostration
6.2919617,-2.4325104,7.024582,22:54:33,2nd Prostration
6.3350525,-2.3606873,7.0389557,22:54:33,2nd Prostration
6.392517,-2.2888641,6.995865,22:54:34,2nd Prostration
6.3733673,-2.2888641,6.995865,22:54:34,2nd Prostration
6.387726,-2.2361908,7.0150146,22:54:34,2nd Prostration
6.1339417,-2.4516602,7.364563,22:54:34,2nd Prostration
5.525818,-3.2034454,7.412445,22:54:35,Long Sitting
5.3342743,-3.7205963,7.8721313,22:54:35,Long Sitting
4.18985,-7.163452,6.598419,22:54:35,Long Sitting
2.8395233,-6.1914062,5.549759,22:54:35,Long Sitting
0.94810486,-3.624817,3.8881836,22:54:36,Long Sitting
3.9600067,-4.6064453,6.933609,22:54:36,Long Sitting
4.3191376,-2.4229279,8.599976,22:54:36,Long Sitting
3.4428558,-2.7533264,8.513779,22:54:36,Long Sitting
3.4955292,-2.676712,8.662216,22:54:37,Long Sitting
3.873825,-2.4373016,8.585602,22:54:37,Long Sitting
3.672699,-2.4756012,8.633499,22:54:37,Long Sitting
3.7301636,-2.513916,8.638275,22:54:37,Long Sitting
3.4524384,-2.695877,8.643066,22:54:38,Long Sitting
3.6104584,-2.5953217,8.67659,22:54:38,Long Sitting
3.4955292,-2.6096802,8.681381,22:54:38,Long Sitting
3.643982,-2.6192627,8.633499,22:54:38,Long Sitting
3.4763794,-2.700653,8.65744,22:54:39,Long Sitting
3.4763794,-2.810791,8.633499,22:54:39,Long Sitting
3.6391907,-2.6479797,8.652649,22:54:39,Long Sitting
3.2369537,-2.8491058,8.633499,22:54:39,Long Sitting
3.6774902,-2.6384125,8.643066,22:54:40,Long Sitting
3.6391907,-2.6144714,8.652649,22:54:40,Long Sitting
3.6152496,-2.6000977,8.599976,22:54:40,Long Sitting
3.6822815,-2.5570068,8.623917,22:54:40,Long Sitting
3.7110138,-2.5809479,8.643066,22:54:41,Long Sitting
3.739746,-2.561798,8.585602,22:54:41,Long Sitting
3.7636871,-2.5713654,8.599976,22:54:41,Long Sitting
3.7924194,-2.6671448,8.576035,22:54:41,Long Sitting
3.830719,-2.6192627,8.599976,22:54:42,Long Sitting
3.8115692,-2.7054443,8.604767,22:54:42,Long Sitting
3.7972107,-2.6815033,8.547302,22:54:42,Long Sitting
3.9600067,-2.5330658,8.51857,22:54:42,Long Sitting
3.509903,-2.4516602,8.346191,22:54:43,Long Sitting
5.7413025,-2.9400787,7.0772552,22:54:43,Long Sitting
8.777145,-4.9943085,4.194641,22:54:43,Long Sitting
3.897766,-8.216904,3.6104584,22:54:43,Long Sitting
3.5529938,-9.816223,1.1396332,22:54:44,Long Standing
2.719818,-9.045288,0.77093506,22:54:44,Long Standing
2.9496613,-8.652649,2.8491058,22:54:44,Long Standing
3.5865173,-9.303864,9.461884,22:54:45,Long Standing
7.321472,-5.0134583,6.320694,22:54:45,Long Standing
4.5441895,-9.217682,5.319916,22:54:45,Long Standing
5.932831,-9.045288,1.9680328,22:54:45,Long Standing
6.545746,-5.5880737,-0.5171509,22:54:46,Long Standing
10.807434,-3.916916,-3.313568,22:54:46,Long Standing
8.604767,-3.9839478,-2.5474243,22:54:46,Long Standing
9.600754,-3.6391907,-2.063797,22:54:46,Long Standing
8.556885,-4.534622,-2.1547852,22:54:47,Long Standing
